switch,inport,outport,src[eth],src_mac_addr(arp),dst[eth],dst_mac_addr(arp),src[arp],dst[arp],opcode,packet_in_count,Protocol,Pkt loss,rtt (avg),total_time,label,pkt_size
5,7,4294967291,00:9f:70:86:df:db,00:11:13:e6:74:a0,ff:ff:ff:ff:ff:ff,00:fd:c3:b7:cf:c8,10.0.0.1,10.0.0.124,1,1839,2,10,36,191189,0,1484
7,4,4294967291,00:e0:b6:a7:91:e9,00:f1:87:a0:e7:05,ff:ff:ff:ff:ff:ff,00:f1:a7:e3:11:78,10.0.0.1,10.0.0.158,2,1242,1,10,23,266196,0,1484
3,6,4294967291,00:fd:03:67:c5:b8,00:cc:f8:c5:af:9c,ff:ff:ff:ff:ff:ff,00:15:22:85:03:38,10.0.0.1,10.0.0.245,1,1239,1,4,37,112867,0,1484
4,3,4294967291,00:69:cd:54:4b:1b,00:38:d2:31:23:90,ff:ff:ff:ff:ff:ff,00:87:eb:f7:b3:a4,10.0.0.246,10.0.0.4,2,1477,2,1,79,262277,1,1467
1,4,4294967291,00:16:e6:cd:50:7c,00:da:16:a9:c5:46,ff:ff:ff:ff:ff:ff,00:37:c7:3b:0a:54,10.0.0.1,10.0.0.30,1,1127,1,10,61,264269,0,1484
5,7,4294967291,00:6b:b8:32:db:af,00:ac:a9:02:70:9d,ff:ff:ff:ff:ff:ff,00:9c:ba:b0:a8:50,10.0.0.1,10.0.0.86,2,1567,1,4,53,163351,0,1484
3,8,4294967291,00:67:fb:aa:ca:98,00:7c:5f:ea:ae:08,ff:ff:ff:ff:ff:ff,00:bc:f5:f2:da:95,10.0.0.1,10.0.0.153,2,1317,0,9,58,122638,0,1484
10,5,4294967291,00:1a:f0:d5:63:e1,00:8e:53:17:06:a2,ff:ff:ff:ff:ff:ff,00:94:38:77:a9:79,10.0.0.1,10.0.0.190,2,1169,1,9,17,274957,0,1484
2,3,4294967291,00:c9:02:8e:0e:0c,00:28:a3:c5:ce:87,ff:ff:ff:ff:ff:ff,00:ee:c8:3b:8e:7c,10.0.0.112,10.0.0.115,2,1452,0,4,7,270656,1,863
7,5,4294967291,00:9e:48:cc:62:9f,00:5c:32:96:f6:75,ff:ff:ff:ff:ff:ff,00:31:37:8f:83:9a,10.0.0.1,10.0.0.119,1,1151,2,5,72,221584,0,1484
1,9,4294967291,00:8d:86:b3:dc:1c,00:33:53:2b:0f:cd,ff:ff:ff:ff:ff:ff,00:31:0a:50:ca:97,10.0.0.1,10.0.0.226,1,1379,0,1,40,264524,0,1484
5,2,4294967291,00:7c:78:47:b6:b0,00:96:ce:19:e9:47,ff:ff:ff:ff:ff:ff,00:2a:3e:ab:2b:2d,10.0.0.1,10.0.0.28,2,1503,1,4,50,167877,0,1484
2,6,4294967291,00:94:cb:cf:3e:ba,00:ad:fe:f6:85:2e,ff:ff:ff:ff:ff:ff,00:91:00:38:55:cd,10.0.0.1,10.0.0.203,2,1481,2,1,5,293716,0,1484
8,2,4294967291,00:77:d3:56:5e:82,00:46:40:32:96:e8,ff:ff:ff:ff:ff:ff,00:75:2b:bf:40:b2,10.0.0.59,10.0.0.105,1,1066,1,6,69,135210,1,761
1,7,4294967291,00:f7:7c:b5:8d:2b,00:1e:66:eb:de:90,ff:ff:ff:ff:ff:ff,00:6e:0a:37:c2:05,10.0.0.1,10.0.0.182,2,1149,1,6,64,189850,0,1484
10,8,4294967291,00:c8:23:be:3c:58,00:14:3e:06:c5:c0,ff:ff:ff:ff:ff:ff,00:84:ee:c1:ec:f9,10.0.0.1,10.0.0.166,1,1329,0,0,43,130819,0,1484
7,3,4294967291,00:dd:8d:b7:31:bc,00:17:8b:cc:d8:4c,ff:ff:ff:ff:ff:ff,00:45:71:91:7e:dc,10.0.0.1,10.0.0.136,2,1225,2,6,71,110962,0,1484
6,3,4294967291,00:fe:3a:0d:6f:35,00:a6:60:81:0e:89,ff:ff:ff:ff:ff:ff,00:68:fa:7b:44:b7,10.0.0.1,10.0.0.90,2,1916,1,3,82,237194,0,1484
8,7,4294967291,00:6e:1a:a6:e7:e7,00:b0:de:ca:3b:06,ff:ff:ff:ff:ff:ff,00:73:92:82:0a:7f,10.0.0.244,10.0.0.4,1,1036,0,1,18,228520,1,1099
4,9,4294967291,00:1e:f6:c6:c1:d3,00:22:fb:f7:3d:44,ff:ff:ff:ff:ff:ff,00:f5:77:ae:a3:3d,10.0.0.1,10.0.0.213,2,1229,1,2,45,105884,0,1484
8,5,4294967291,00:93:50:fe:ff:83,00:aa:0f:b2:39:88,ff:ff:ff:ff:ff:ff,00:d1:1a:7e:6d:7b,10.0.0.1,10.0.0.44,1,1883,1,5,7,197776,0,1484
1,2,4294967291,00:5a:9a:68:eb:05,00:ba:06:e4:2a:8b,ff:ff:ff:ff:ff:ff,00:aa:a2:9f:ce:45,10.0.0.1,10.0.0.210,2,1383,1,7,39,286955,0,1484
3,4,4294967291,00:6d:69:18:61:3e,00:bd:c4:0e:8f:1e,ff:ff:ff:ff:ff:ff,00:9c:de:15:f0:7d,10.0.0.1,10.0.0.169,2,1194,0,8,99,210710,0,1484
10,7,4294967291,00:91:5f:ac:dd:ad,00:c8:39:84:c2:5a,ff:ff:ff:ff:ff:ff,00:d7:bf:b8:59:a9,10.0.0.221,10.0.0.244,2,1265,2,10,7,110683,1,941
2,2,4294967291,00:10:61:21:1f:21,00:b5:81:91:e2:50,ff:ff:ff:ff:ff:ff,00:8d:47:fa:25:72,10.0.0.1,10.0.0.221,2,1228,2,0,62,146443,0,1484
1,4,4294967291,00:02:3a:96:2e:95,00:50:70:00:66:5a,ff:ff:ff:ff:ff:ff,00:36:15:1c:6b:b7,10.0.0.1,10.0.0.227,2,1078,0,7,41,298661,0,1484
6,10,4294967291,00:45:a1:e0:4e:a9,00:48:ae:fa:06:ce,ff:ff:ff:ff:ff:ff,00:ad:d4:4d:16:6b,10.0.0.1,10.0.0.216,2,1974,1,10,28,168188,0,1484
1,5,4294967291,00:4a:d5:66:14:6a,00:2c:9f:49:90:84,ff:ff:ff:ff:ff:ff,00:61:89:95:68:8d,10.0.0.1,10.0.0.66,1,1455,1,0,56,256264,0,1484
6,6,4294967291,00:ef:b6:94:49:38,00:c0:6d:bc:d7:35,ff:ff:ff:ff:ff:ff,00:d1:64:4e:b4:43,10.0.0.213,10.0.0.178,1,1000,0,6,49,283674,1,732
4,7,4294967291,00:37:70:a6:fd:45,00:95:ee:6f:c7:36,ff:ff:ff:ff:ff:ff,00:0e:9b:0f:b7:7f,10.0.0.1,10.0.0.124,2,1722,2,6,53,282508,0,1484
2,4,4294967291,00:fd:af:93:71:28,00:79:61:2c:19:7b,ff:ff:ff:ff:ff:ff,00:01:d2:42:b1:7e,10.0.0.1,10.0.0.115,1,1671,2,0,26,178428,0,1484
1,1,4294967291,00:90:b0:01:4c:56,00:9d:b3:ed:fb:07,ff:ff:ff:ff:ff:ff,00:b9:69:2a:20:9c,10.0.0.1,10.0.0.128,2,1528,0,10,2,116511,0,1484
6,9,4294967291,00:0e:eb:fc:98:71,00:aa:05:47:d0:d5,ff:ff:ff:ff:ff:ff,00:f0:71:08:8d:5a,10.0.0.1,10.0.0.21,1,1908,0,8,66,168181,0,1484
7,7,4294967291,00:65:9d:ba:54:7b,00:c3:f8:42:29:77,ff:ff:ff:ff:ff:ff,00:3b:ac:33:48:20,10.0.0.50,10.0.0.51,1,1712,0,6,26,201764,1,602
2,6,4294967291,00:31:b7:6a:ec:0e,00:78:e4:b0:d8:5f,ff:ff:ff:ff:ff:ff,00:d1:63:5d:d4:96,10.0.0.1,10.0.0.76,1,1390,2,2,80,262066,0,1484
2,5,4294967291,00:85:c7:26:65:eb,00:c7:90:1f:44:a1,ff:ff:ff:ff:ff:ff,00:b7:45:02:37:af,10.0.0.1,10.0.0.153,1,1652,1,4,44,142727,0,1484
7,10,4294967291,00:39:57:26:55:23,00:dd:6a:93:f7:fe,ff:ff:ff:ff:ff:ff,00:e3:89:1f:82:7f,10.0.0.1,10.0.0.227,2,1356,0,3,91,203844,0,1484
7,9,4294967291,00:78:f4:89:d5:bc,00:8b:8b:9e:9f:1a,ff:ff:ff:ff:ff:ff,00:06:df:70:13:2b,10.0.0.1,10.0.0.142,1,1235,2,9,86,258656,0,1484
2,1,4294967291,00:6d:f7:31:2e:27,00:66:e9:db:22:3d,ff:ff:ff:ff:ff:ff,00:9d:22:c3:3b:3a,10.0.0.159,10.0.0.234,2,1689,2,5,73,282088,1,821
5,6,4294967291,00:b5:8b:34:0e:45,00:52:90:ef:8a:41,ff:ff:ff:ff:ff:ff,00:87:99:de:c1:e0,10.0.0.1,10.0.0.129,1,1946,2,10,58,188348,0,1484
8,7,4294967291,00:f1:89:05:b6:d2,00:1e:cb:8d:e3:84,ff:ff:ff:ff:ff:ff,00:ab:08:c8:c9:15,10.0.0.1,10.0.0.222,2,1390,1,2,57,164034,0,1484
9,6,4294967291,00:8c:ce:02:b3:1e,00:d8:09:1e:2e:c2,ff:ff:ff:ff:ff:ff,00:41:55:9e:2e:6f,10.0.0.1,10.0.0.64,1,1214,1,9,1,290530,0,1484
1,1,4294967291,00:1e:0a:dd:0d:7f,00:53:e6:b6:df:f4,ff:ff:ff:ff:ff:ff,00:85:bd:8a:ea:8b,10.0.0.1,10.0.0.73,2,1030,2,5,36,237245,0,1484
7,10,4294967291,00:a6:47:ce:18:90,00:2c:c1:74:36:fc,ff:ff:ff:ff:ff:ff,00:19:be:cb:e5:bd,10.0.0.255,10.0.0.86,1,1873,0,2,100,255176,1,1338
10,3,4294967291,00:93:f9:0e:ec:e1,00:05:25:99:9b:38,ff:ff:ff:ff:ff:ff,00:cc:88:24:8b:b4,10.0.0.1,10.0.0.139,2,1236,2,3,1,292535,0,1484
5,9,4294967291,00:48:c8:5d:68:ff,00:94:a9:50:fd:fd,ff:ff:ff:ff:ff:ff,00:38:09:b0:8f:89,10.0.0.1,10.0.0.148,1,1297,0,0,48,217440,0,1484
8,3,4294967291,00:31:b8:39:e1:01,00:21:41:4b:6e:6f,ff:ff:ff:ff:ff:ff,00:00:c9:0d:5a:1f,10.0.0.1,10.0.0.51,2,1016,1,5,41,289168,0,1484
7,9,4294967291,00:b1:ce:66:00:03,00:92:8d:07:71:0d,ff:ff:ff:ff:ff:ff,00:f8:58:82:e3:6b,10.0.0.1,10.0.0.59,1,1930,0,10,42,110930,0,1484
8,1,4294967291,00:5a:7c:1b:fd:67,00:40:e3:94:3e:7d,ff:ff:ff:ff:ff:ff,00:ab:40:e3:8c:f6,10.0.0.132,10.0.0.109,1,1136,2,5,68,284692,1,700
5,5,4294967291,00:74:4e:e2:62:75,00:d2:a8:25:63:7d,ff:ff:ff:ff:ff:ff,00:52:73:0c:e2:32,10.0.0.1,10.0.0.246,1,1165,1,8,18,173030,0,1484
9,8,4294967291,00:c1:02:8b:41:ac,00:14:a0:b2:6d:12,ff:ff:ff:ff:ff:ff,00:13:19:5e:54:79,10.0.0.1,10.0.0.235,2,1760,1,9,99,212324,0,1484
10,5,4294967291,00:14:d1:20:a5:c6,00:b8:23:50:62:76,ff:ff:ff:ff:ff:ff,00:66:e7:d3:02:20,10.0.0.1,10.0.0.145,1,1870,1,2,58,230699,0,1484
10,1,4294967291,00:23:ba:79:67:c4,00:8b:79:90:bc:13,ff:ff:ff:ff:ff:ff,00:40:7c:0e:05:a8,10.0.0.1,10.0.0.17,2,1260,0,0,36,286588,0,1484
1,8,4294967291,00:8b:1c:b5:59:8d,00:47:6f:1c:5b:83,ff:ff:ff:ff:ff:ff,00:ac:e3:3a:07:5f,10.0.0.154,10.0.0.117,2,1867,0,4,94,101821,1,1294
10,1,4294967291,00:74:7b:37:a0:51,00:e9:90:bf:a7:d3,ff:ff:ff:ff:ff:ff,00:b0:5b:d9:94:3e,10.0.0.1,10.0.0.174,2,1947,2,5,61,221088,0,1484
5,7,4294967291,00:a8:43:ae:2f:23,00:8f:0f:bb:17:cf,ff:ff:ff:ff:ff:ff,00:70:88:54:2e:7c,10.0.0.1,10.0.0.120,2,1424,2,2,24,282666,0,1484
4,5,4294967291,00:b9:5f:ab:68:23,00:03:cb:30:80:88,ff:ff:ff:ff:ff:ff,00:17:ce:b5:23:a4,10.0.0.1,10.0.0.106,1,1665,0,8,55,212911,0,1484
5,10,4294967291,00:d4:39:80:f4:53,00:37:8e:5c:84:8a,ff:ff:ff:ff:ff:ff,00:e3:80:c8:8b:e3,10.0.0.1,10.0.0.136,1,1679,0,0,16,209501,0,1484
8,9,4294967291,00:fc:c2:86:c3:cc,00:c6:d8:0c:b0:ac,ff:ff:ff:ff:ff:ff,00:7d:e8:c6:00:a1,10.0.0.63,10.0.0.224,1,1567,2,0,96,143930,1,1079
1,3,4294967291,00:c1:a3:0b:bb:15,00:43:f2:74:df:e3,ff:ff:ff:ff:ff:ff,00:ef:b9:90:36:f3,10.0.0.1,10.0.0.180,1,1899,0,0,1,154058,0,1484
1,3,4294967291,00:6f:c3:8a:44:68,00:6b:26:6b:26:f8,ff:ff:ff:ff:ff:ff,00:ca:f4:eb:9f:c0,10.0.0.1,10.0.0.38,1,1504,1,9,24,159627,0,1484
10,9,4294967291,00:3a:aa:f7:70:72,00:c6:44:aa:67:e3,ff:ff:ff:ff:ff:ff,00:ca:eb:4d:79:94,10.0.0.1,10.0.0.71,2,1581,2,1,4,279722,0,1484
5,5,4294967291,00:95:a3:7a:ed:bb,00:74:6e:a3:b2:a4,ff:ff:ff:ff:ff:ff,00:0b:92:ed:a4:27,10.0.0.1,10.0.0.53,2,1217,2,0,72,269525,0,1484
1,1,4294967291,00:89:66:2c:c7:7f,00:60:57:c7:f1:48,ff:ff:ff:ff:ff:ff,00:5b:4f:28:4f:29,10.0.0.70,10.0.0.250,1,1063,2,4,61,230889,1,534
4,2,4294967291,00:f8:86:cc:5f:e0,00:cf:ef:6f:dc:3a,ff:ff:ff:ff:ff:ff,00:bc:71:94:3d:c8,10.0.0.1,10.0.0.51,2,1160,2,4,21,209242,0,1484
10,9,4294967291,00:ad:29:39:3a:e7,00:46:0a:b8:c1:bf,ff:ff:ff:ff:ff:ff,00:2c:f9:99:f0:aa,10.0.0.1,10.0.0.219,2,1187,1,7,16,295827,0,1484
6,4,4294967291,00:a6:da:14:65:3a,00:d6:68:c2:00:45,ff:ff:ff:ff:ff:ff,00:34:ec:3d:f6:45,10.0.0.1,10.0.0.218,1,1146,0,3,26,234334,0,1484
1,10,4294967291,00:1c:92:22:f8:bd,00:9b:dc:0c:35:04,ff:ff:ff:ff:ff:ff,00:51:20:d6:7c:52,10.0.0.1,10.0.0.88,1,1189,1,5,42,242600,0,1484
7,1,4294967291,00:85:df:8c:c6:ee,00:98:e4:92:cb:e0,ff:ff:ff:ff:ff:ff,00:39:eb:1c:e2:00,10.0.0.101,10.0.0.44,2,1387,1,0,62,102933,1,862
9,2,4294967291,00:0e:02:c0:18:a5,00:0d:61:2c:d0:d5,ff:ff:ff:ff:ff:ff,00:dd:01:4d:8d:bb,10.0.0.1,10.0.0.149,1,1826,1,7,99,229692,0,1484
9,10,4294967291,00:8c:ec:24:14:dc,00:05:99:95:d1:c0,ff:ff:ff:ff:ff:ff,00:f9:21:84:ef:eb,10.0.0.1,10.0.0.207,1,1615,1,5,17,214792,0,1484
1,10,4294967291,00:9f:25:d5:83:cf,00:17:3f:ce:fe:9a,ff:ff:ff:ff:ff:ff,00:21:e5:de:d8:9a,10.0.0.1,10.0.0.189,1,1149,0,4,86,100961,0,1484
1,3,4294967291,00:45:04:14:1d:ec,00:27:06:a4:ff:69,ff:ff:ff:ff:ff:ff,00:5e:12:bd:9f:fc,10.0.0.1,10.0.0.122,2,1225,1,0,56,299026,0,1484
6,4,4294967291,00:db:a7:c0:4e:3c,00:20:3a:48:c2:d6,ff:ff:ff:ff:ff:ff,00:37:a6:cc:e5:1b,10.0.0.63,10.0.0.172,1,1947,0,1,9,229607,1,543
9,10,4294967291,00:f3:fa:71:b2:82,00:e0:90:83:c1:ab,ff:ff:ff:ff:ff:ff,00:14:84:8f:c8:ef,10.0.0.1,10.0.0.40,1,1815,0,10,95,192299,0,1484
5,9,4294967291,00:89:6c:6b:9d:bf,00:40:5a:e4:b1:7f,ff:ff:ff:ff:ff:ff,00:a9:66:90:57:46,10.0.0.1,10.0.0.62,1,1340,2,9,76,135612,0,1484
1,4,4294967291,00:72:a5:56:15:0a,00:66:4c:a1:42:b0,ff:ff:ff:ff:ff:ff,00:44:57:e7:48:c9,10.0.0.1,10.0.0.142,2,1511,0,3,2,172439,0,1484
7,8,4294967291,00:f6:76:d9:eb:cc,00:7b:89:64:ab:86,ff:ff:ff:ff:ff:ff,00:a6:c3:79:00:21,10.0.0.1,10.0.0.196,1,1862,0,0,93,116881,0,1484
7,5,4294967291,00:25:51:75:ce:1d,00:64:08:4d:7a:60,ff:ff:ff:ff:ff:ff,00:de:3e:55:40:96,10.0.0.162,10.0.0.6,1,1204,0,4,43,121031,1,594
7,10,4294967291,00:37:75:27:51:c4,00:b1:06:b8:18:58,ff:ff:ff:ff:ff:ff,00:44:9e:77:87:35,10.0.0.1,10.0.0.42,1,1466,0,3,28,183484,0,1484
10,3,4294967291,00:4f:6c:15:7e:6b,00:a2:cd:cc:78:7f,ff:ff:ff:ff:ff:ff,00:9d:88:61:35:26,10.0.0.1,10.0.0.255,2,1268,1,1,77,126266,0,1484
8,5,4294967291,00:cf:26:84:0c:30,00:98:2b:70:22:e6,ff:ff:ff:ff:ff:ff,00:25:a0:f9:6a:60,10.0.0.1,10.0.0.61,1,1641,2,7,32,254397,0,1484
4,8,4294967291,00:c2:95:c7:6c:0c,00:cb:07:b2:c8:63,ff:ff:ff:ff:ff:ff,00:0a:b0:30:1a:10,10.0.0.1,10.0.0.193,2,1020,2,8,22,106875,0,1484
7,6,4294967291,00:c3:a1:6d:53:c7,00:37:67:79:c3:57,ff:ff:ff:ff:ff:ff,00:64:dc:7e:54:8f,10.0.0.4,10.0.0.41,2,1757,1,0,12,127091,1,1071
10,9,4294967291,00:9b:28:2a:91:1b,00:2a:3c:23:1b:ae,ff:ff:ff:ff:ff:ff,00:77:80:10:f1:74,10.0.0.1,10.0.0.141,1,1363,1,8,86,231642,0,1484
9,9,4294967291,00:ad:d7:98:00:08,00:66:a1:39:21:e7,ff:ff:ff:ff:ff:ff,00:64:a7:ea:c5:7e,10.0.0.1,10.0.0.253,2,1308,2,1,45,103450,0,1484
10,5,4294967291,00:ca:8c:e4:5f:f7,00:36:49:3b:06:92,ff:ff:ff:ff:ff:ff,00:a8:ce:4c:14:c7,10.0.0.1,10.0.0.154,2,1958,1,0,71,187551,0,1484
3,6,4294967291,00:fe:9b:59:7e:e4,00:56:2f:53:b4:0d,ff:ff:ff:ff:ff:ff,00:6b:83:30:14:76,10.0.0.1,10.0.0.46,2,1595,2,7,58,247237,0,1484
4,10,4294967291,00:61:9d:5b:b5:91,00:b5:40:7c:43:f0,ff:ff:ff:ff:ff:ff,00:8d:bf:bf:40:8b,10.0.0.34,10.0.0.145,2,1934,0,7,23,230604,1,1428
10,7,4294967291,00:3f:b9:f8:07:52,00:87:00:fe:85:d6,ff:ff:ff:ff:ff:ff,00:ac:ca:92:4c:e2,10.0.0.1,10.0.0.231,1,1518,2,1,8,118016,0,1484
4,1,4294967291,00:ca:df:a0:c8:ea,00:ff:e7:f2:1b:5d,ff:ff:ff:ff:ff:ff,00:b4:04:a9:76:0d,10.0.0.1,10.0.0.89,2,1590,0,7,97,210129,0,1484
5,4,4294967291,00:02:2d:a3:64:ba,00:90:1b:1f:e5:c2,ff:ff:ff:ff:ff:ff,00:05:f4:bb:80:7e,10.0.0.1,10.0.0.131,1,1238,0,9,17,104864,0,1484
1,5,4294967291,00:ca:f3:d4:c2:57,00:12:7f:bb:db:04,ff:ff:ff:ff:ff:ff,00:21:33:bd:a0:58,10.0.0.1,10.0.0.111,1,1645,2,2,39,156967,0,1484
3,2,4294967291,00:12:92:9b:99:02,00:b9:36:1e:b9:6a,ff:ff:ff:ff:ff:ff,00:a9:a7:45:a6:17,10.0.0.210,10.0.0.251,2,1570,2,6,25,230725,1,758
2,8,4294967291,00:41:e9:47:a5:05,00:31:53:05:ac:43,ff:ff:ff:ff:ff:ff,00:b3:b9:82:49:e5,10.0.0.1,10.0.0.24,1,1769,0,9,19,200477,0,1484
8,5,4294967291,00:24:b2:31:0d:4e,00:fb:46:59:ac:fb,ff:ff:ff:ff:ff:ff,00:b6:b2:38:4b:60,10.0.0.1,10.0.0.139,2,1513,1,0,87,177758,0,1484
7,4,4294967291,00:e5:e8:63:53:3f,00:f2:dd:da:c2:94,ff:ff:ff:ff:ff:ff,00:77:84:d8:1e:e6,10.0.0.1,10.0.0.23,2,1194,1,5,18,134250,0,1484
1,3,4294967291,00:0d:8e:ad:41:fa,00:52:51:b5:08:67,ff:ff:ff:ff:ff:ff,00:cd:ab:3d:74:b3,10.0.0.1,10.0.0.21,2,1828,1,10,28,156784,0,1484
3,2,4294967291,00:4e:4d:8a:cf:60,00:1d:2f:6c:fc:6c,ff:ff:ff:ff:ff:ff,00:63:98:5d:5b:44,10.0.0.14,10.0.0.184,1,1301,0,6,11,119517,1,1016
5,9,4294967291,00:b3:4e:ba:28:9a,00:44:ac:86:7d:ba,ff:ff:ff:ff:ff:ff,00:8d:6e:9d:e8:55,10.0.0.1,10.0.0.229,1,1006,1,3,77,228255,0,1484
4,4,4294967291,00:f9:5c:24:22:9e,00:ec:89:f2:98:b0,ff:ff:ff:ff:ff:ff,00:50:10:c8:d1:22,10.0.0.1,10.0.0.22,1,1117,1,10,45,260602,0,1484
4,10,4294967291,00:72:31:64:eb:9a,00:79:dd:55:2b:8b,ff:ff:ff:ff:ff:ff,00:e6:59:3f:15:a5,10.0.0.1,10.0.0.75,1,1165,0,5,36,133773,0,1484
6,5,4294967291,00:a1:15:f3:e5:93,00:d0:48:51:5c:8b,ff:ff:ff:ff:ff:ff,00:b5:04:5f:b5:33,10.0.0.1,10.0.0.220,2,1984,0,4,54,289080,0,1484
2,8,4294967291,00:83:76:27:d0:9f,00:ce:33:ef:c6:1d,ff:ff:ff:ff:ff:ff,00:69:e9:8e:10:01,10.0.0.156,10.0.0.213,1,1890,0,3,56,119483,1,1498
4,7,4294967291,00:33:e6:0e:84:12,00:f3:28:48:bc:39,ff:ff:ff:ff:ff:ff,00:d5:78:48:9f:27,10.0.0.1,10.0.0.20,2,1470,0,7,26,153830,0,1484
7,7,4294967291,00:1b:46:b8:f1:6f,00:8f:3e:10:5d:c3,ff:ff:ff:ff:ff:ff,00:34:f2:d4:82:dd,10.0.0.1,10.0.0.29,2,1768,0,9,52,268419,0,1484
7,1,4294967291,00:d9:9f:6b:bc:5a,00:e4:b3:08:d3:26,ff:ff:ff:ff:ff:ff,00:da:ea:81:09:45,10.0.0.1,10.0.0.50,2,1469,1,10,4,223506,0,1484
7,10,4294967291,00:26:2a:50:4e:dc,00:e5:4d:74:31:0a,ff:ff:ff:ff:ff:ff,00:83:4c:0a:f6:77,10.0.0.1,10.0.0.143,2,1551,0,3,56,222209,0,1484
5,9,4294967291,00:c0:29:db:82:23,00:92:19:5c:26:69,ff:ff:ff:ff:ff:ff,00:65:cc:22:7e:fa,10.0.0.225,10.0.0.2,1,1426,2,2,76,118331,1,587
9,8,4294967291,00:f7:a6:cb:cb:58,00:e6:e8:88:9b:c7,ff:ff:ff:ff:ff:ff,00:23:6e:59:9f:6c,10.0.0.1,10.0.0.197,2,1553,0,10,64,116752,0,1484
5,1,4294967291,00:f2:58:ae:ec:ed,00:5a:dd:d2:88:5d,ff:ff:ff:ff:ff:ff,00:c0:27:89:01:f2,10.0.0.1,10.0.0.86,2,1495,1,9,8,204547,0,1484
7,3,4294967291,00:65:18:20:ba:ef,00:f4:0c:03:03:6e,ff:ff:ff:ff:ff:ff,00:01:36:97:40:67,10.0.0.1,10.0.0.154,2,1838,1,5,45,106433,0,1484
8,5,4294967291,00:67:8a:99:53:43,00:ab:d3:c7:23:b2,ff:ff:ff:ff:ff:ff,00:a0:ec:d8:99:bd,10.0.0.1,10.0.0.15,2,1931,1,8,93,135405,0,1484
5,7,4294967291,00:b2:1f:dd:e2:24,00:37:a8:cb:7d:4f,ff:ff:ff:ff:ff:ff,00:ef:dc:04:5c:9f,10.0.0.21,10.0.0.194,2,1512,1,4,74,278788,1,649
9,4,4294967291,00:36:5b:dc:1c:91,00:35:c7:ee:92:fb,ff:ff:ff:ff:ff:ff,00:e2:e4:68:90:5b,10.0.0.1,10.0.0.177,2,1691,1,1,26,274022,0,1484
5,6,4294967291,00:92:55:0f:d1:cb,00:1f:80:1f:37:01,ff:ff:ff:ff:ff:ff,00:17:0b:4e:ce:69,10.0.0.1,10.0.0.51,1,1441,1,10,13,254631,0,1484
5,8,4294967291,00:ac:71:04:2f:38,00:5b:43:90:1f:61,ff:ff:ff:ff:ff:ff,00:0f:4f:17:44:97,10.0.0.1,10.0.0.65,1,1615,0,1,52,229083,0,1484
1,10,4294967291,00:09:4c:d6:1e:f2,00:1f:f0:38:eb:2b,ff:ff:ff:ff:ff:ff,00:45:64:a3:d4:55,10.0.0.1,10.0.0.252,2,1727,2,7,68,109888,0,1484
8,8,4294967291,00:51:eb:b8:fd:5e,00:7b:53:a9:d0:14,ff:ff:ff:ff:ff:ff,00:73:06:98:9b:29,10.0.0.228,10.0.0.180,1,1478,0,9,32,165658,1,500
5,1,4294967291,00:ed:ec:db:0f:db,00:ef:aa:fe:12:d5,ff:ff:ff:ff:ff:ff,00:78:a0:9f:a8:62,10.0.0.1,10.0.0.25,1,1498,1,7,10,199938,0,1484
8,8,4294967291,00:4e:77:7a:11:73,00:d1:73:32:95:64,ff:ff:ff:ff:ff:ff,00:6e:2b:21:7d:ce,10.0.0.1,10.0.0.178,2,1386,2,10,83,199036,0,1484
10,1,4294967291,00:49:74:24:a6:54,00:66:b8:ae:fd:53,ff:ff:ff:ff:ff:ff,00:c1:77:ac:12:eb,10.0.0.1,10.0.0.177,1,1628,0,10,46,208596,0,1484
9,8,4294967291,00:c6:5f:66:f1:af,00:bc:0d:19:26:79,ff:ff:ff:ff:ff:ff,00:ee:e1:72:70:a3,10.0.0.1,10.0.0.104,2,1568,0,1,18,273709,0,1484
4,2,4294967291,00:1a:15:07:d0:4a,00:38:2b:d4:f2:89,ff:ff:ff:ff:ff:ff,00:af:01:b4:e8:02,10.0.0.181,10.0.0.21,1,1950,2,9,53,243179,1,1284
9,5,4294967291,00:24:ba:44:9e:e8,00:84:70:6a:1b:a1,ff:ff:ff:ff:ff:ff,00:24:50:21:0f:d0,10.0.0.1,10.0.0.73,2,1435,1,0,81,219746,0,1484
2,1,4294967291,00:a6:88:14:15:ce,00:43:e5:e5:54:e6,ff:ff:ff:ff:ff:ff,00:04:26:28:70:a6,10.0.0.1,10.0.0.154,2,1023,2,6,28,207768,0,1484
10,1,4294967291,00:22:55:1d:60:52,00:11:4f:f1:a4:b5,ff:ff:ff:ff:ff:ff,00:ca:d5:45:fd:20,10.0.0.1,10.0.0.139,1,1678,1,2,9,124503,0,1484
8,7,4294967291,00:f6:6a:8c:38:e9,00:d3:bb:aa:17:d2,ff:ff:ff:ff:ff:ff,00:41:2d:be:5d:59,10.0.0.1,10.0.0.202,2,1647,0,1,7,205560,0,1484
4,10,4294967291,00:74:8c:7a:40:84,00:36:bc:2f:3a:04,ff:ff:ff:ff:ff:ff,00:d6:3f:f2:bf:80,10.0.0.51,10.0.0.14,1,1858,0,8,4,221985,1,1318
5,2,4294967291,00:d5:21:21:da:6b,00:48:f9:b8:8e:31,ff:ff:ff:ff:ff:ff,00:f6:97:23:cc:fd,10.0.0.1,10.0.0.168,2,1565,1,8,41,243984,0,1484
