switch,inport,outport,src[eth],src_mac_addr(arp),dst[eth],dst_mac_addr(arp),src[arp],dst[arp],opcode,packet_in_count,Protocol,Pkt loss,rtt (avg),total_time,label,pkt_size
7,4,4294967291,00:00:00:61:63:ca,00:00:00:c9:a3:74,ff:ff:ff:ff:ff:ff,00:00:00:09:4a:2d,10.0.0.30,10.0.0.12,1,4607,1,7,26,309926,1,603
2,9,4294967291,00:00:00:c6:e6:58,00:00:00:61:ec:f9,ff:ff:ff:ff:ff:ff,00:00:00:eb:9c:4e,10.0.0.101,10.0.0.12,2,4608,1,0,87,323294,1,1271
9,4,4294967291,00:00:00:91:23:8e,00:00:00:0b:38:04,ff:ff:ff:ff:ff:ff,00:00:00:79:1f:2f,10.0.0.180,10.0.0.12,2,4609,2,3,96,276488,1,1468
2,6,4294967291,00:00:00:11:60:1c,00:00:00:55:aa:43,ff:ff:ff:ff:ff:ff,00:00:00:f4:7e:fb,10.0.0.101,10.0.0.12,2,4610,2,5,11,274278,1,608
1,3,4294967291,00:00:00:dc:2a:47,00:00:00:45:8f:b2,ff:ff:ff:ff:ff:ff,00:00:00:1a:8e:8d,10.0.0.188,10.0.0.12,1,4611,1,6,29,283678,1,940
9,6,4294967291,00:00:00:5e:af:19,00:00:00:df:2d:a8,ff:ff:ff:ff:ff:ff,00:00:00:84:08:b3,10.0.0.130,10.0.0.12,2,4612,1,2,53,242253,1,975
7,7,4294967291,00:00:00:11:c0:ea,00:00:00:9d:f0:82,ff:ff:ff:ff:ff:ff,00:00:00:02:ce:b4,10.0.0.85,10.0.0.12,2,4613,2,4,32,344896,1,1293
2,4,4294967291,00:00:00:a3:62:8f,00:00:00:55:99:31,ff:ff:ff:ff:ff:ff,00:00:00:04:5f:bc,10.0.0.178,10.0.0.12,2,4614,2,3,8,177089,1,640
6,5,4294967291,00:00:00:7d:f7:4e,00:00:00:43:67:c7,ff:ff:ff:ff:ff:ff,00:00:00:0b:c7:af,10.0.0.44,10.0.0.12,2,4615,0,9,34,229490,1,713
5,4,4294967291,00:00:00:70:06:fc,00:00:00:ee:02:79,ff:ff:ff:ff:ff:ff,00:00:00:35:34:87,10.0.0.14,10.0.0.12,2,4616,1,2,77,292457,1,1275
9,8,4294967291,00:00:00:22:28:e2,00:00:00:a1:64:4f,ff:ff:ff:ff:ff:ff,00:00:00:d0:28:f8,10.0.0.26,10.0.0.12,1,4617,0,1,99,308062,1,1314
8,8,4294967291,00:00:00:77:2a:c1,00:00:00:73:9c:96,ff:ff:ff:ff:ff:ff,00:00:00:6e:16:a9,10.0.0.235,10.0.0.12,1,4618,2,8,97,261114,1,853
4,6,4294967291,00:00:00:64:49:a7,00:00:00:8c:b8:6e,ff:ff:ff:ff:ff:ff,00:00:00:30:7c:94,10.0.0.101,10.0.0.12,2,4619,0,1,1,306401,1,803
3,7,4294967291,00:00:00:b7:a8:8e,00:00:00:68:2e:d8,ff:ff:ff:ff:ff:ff,00:00:00:ed:b7:f9,10.0.0.188,10.0.0.12,2,4620,1,2,72,234880,1,1459
6,2,4294967291,00:00:00:54:69:75,00:00:00:16:6d:9e,ff:ff:ff:ff:ff:ff,00:00:00:cf:b5:c8,10.0.0.228,10.0.0.12,2,4621,2,0,51,208206,1,699
5,2,4294967291,00:00:00:dd:dc:9f,00:00:00:ca:1b:0b,ff:ff:ff:ff:ff:ff,00:00:00:84:e2:d5,10.0.0.219,10.0.0.12,2,4622,2,0,1,194889,1,1296
1,3,4294967291,00:00:00:7f:08:32,00:00:00:4f:ae:43,ff:ff:ff:ff:ff:ff,00:00:00:fa:28:24,10.0.0.194,10.0.0.12,1,4623,0,1,21,285723,1,943
8,5,4294967291,00:00:00:fd:7d:62,00:00:00:43:ae:f4,ff:ff:ff:ff:ff:ff,00:00:00:91:54:93,10.0.0.158,10.0.0.12,1,4624,0,7,89,235727,1,529
3,3,4294967291,00:00:00:fe:9d:4a,00:00:00:a0:4e:d2,ff:ff:ff:ff:ff:ff,00:00:00:06:f6:a1,10.0.0.37,10.0.0.12,1,4625,1,4,76,137890,1,1258
2,3,4294967291,00:00:00:7b:51:56,00:00:00:9a:d2:b1,ff:ff:ff:ff:ff:ff,00:00:00:a8:ee:5a,10.0.0.242,10.0.0.12,1,4626,2,2,87,279841,1,611
8,6,4294967291,00:00:00:9d:ed:91,00:00:00:15:50:e0,ff:ff:ff:ff:ff:ff,00:00:00:98:23:be,10.0.0.102,10.0.0.12,2,4627,2,0,90,372479,1,1423
7,1,4294967291,00:00:00:84:44:74,00:00:00:e8:7a:bb,ff:ff:ff:ff:ff:ff,00:00:00:b6:49:31,10.0.0.98,10.0.0.12,1,4628,1,6,73,337155,1,1051
2,6,4294967291,00:00:00:7d:f4:b6,00:00:00:c6:93:5e,ff:ff:ff:ff:ff:ff,00:00:00:97:59:8e,10.0.0.107,10.0.0.12,2,4629,1,8,14,125997,1,1239
6,7,4294967291,00:00:00:3a:cf:93,00:00:00:ca:81:5c,ff:ff:ff:ff:ff:ff,00:00:00:03:d2:4a,10.0.0.48,10.0.0.12,1,4630,0,2,38,324969,1,1251
3,2,4294967291,00:00:00:f8:ec:09,00:00:00:0c:9b:68,ff:ff:ff:ff:ff:ff,00:00:00:b1:dd:ca,10.0.0.253,10.0.0.12,2,4631,1,0,26,267792,1,1119
2,3,4294967291,00:00:00:5f:a4:4b,00:00:00:e6:e7:6f,ff:ff:ff:ff:ff:ff,00:00:00:28:d3:12,10.0.0.118,10.0.0.12,2,4632,2,9,3,315896,1,1244
3,8,4294967291,00:00:00:63:c6:24,00:00:00:63:07:90,ff:ff:ff:ff:ff:ff,00:00:00:33:6a:a9,10.0.0.3,10.0.0.12,1,4633,2,3,4,343325,1,1359
4,3,4294967291,00:00:00:b6:39:35,00:00:00:43:15:3d,ff:ff:ff:ff:ff:ff,00:00:00:7c:45:9f,10.0.0.215,10.0.0.12,2,4634,1,3,17,377457,1,679
1,5,4294967291,00:00:00:8b:86:10,00:00:00:8a:82:c9,ff:ff:ff:ff:ff:ff,00:00:00:51:7a:fd,10.0.0.133,10.0.0.12,2,4635,2,1,21,279953,1,1042
2,4,4294967291,00:00:00:1a:31:64,00:00:00:56:e6:c4,ff:ff:ff:ff:ff:ff,00:00:00:8e:55:b5,10.0.0.241,10.0.0.12,2,4636,0,6,56,105348,1,762
5,2,4294967291,00:00:00:9d:80:5d,00:00:00:18:36:db,ff:ff:ff:ff:ff:ff,00:00:00:f9:d6:51,10.0.0.217,10.0.0.12,2,4637,2,8,17,253385,1,1189
2,9,4294967291,00:00:00:b8:1a:ae,00:00:00:1e:5d:52,ff:ff:ff:ff:ff:ff,00:00:00:8a:95:98,10.0.0.209,10.0.0.12,1,4638,0,0,90,276248,1,968
6,5,4294967291,00:00:00:a7:0e:21,00:00:00:df:6e:26,ff:ff:ff:ff:ff:ff,00:00:00:5d:b3:d9,10.0.0.238,10.0.0.12,1,4639,1,2,98,389914,1,981
8,7,4294967291,00:00:00:4c:cf:c8,00:00:00:dd:77:37,ff:ff:ff:ff:ff:ff,00:00:00:4c:76:87,10.0.0.219,10.0.0.12,1,4640,0,0,45,286815,1,1169
7,2,4294967291,00:00:00:8a:dd:1b,00:00:00:9e:0f:02,ff:ff:ff:ff:ff:ff,00:00:00:6c:4a:42,10.0.0.166,10.0.0.12,1,4641,0,9,78,255900,1,1054
9,6,4294967291,00:00:00:14:44:81,00:00:00:ca:2c:1d,ff:ff:ff:ff:ff:ff,00:00:00:46:57:6e,10.0.0.140,10.0.0.12,2,4642,2,6,27,375239,1,583
6,6,4294967291,00:00:00:1f:7e:5f,00:00:00:75:e7:51,ff:ff:ff:ff:ff:ff,00:00:00:71:be:99,10.0.0.76,10.0.0.12,2,4643,2,3,24,204551,1,1040
3,7,4294967291,00:00:00:13:ed:82,00:00:00:e2:0d:67,ff:ff:ff:ff:ff:ff,00:00:00:61:f8:e6,10.0.0.4,10.0.0.12,1,4644,2,0,6,190551,1,929
4,3,4294967291,00:00:00:78:99:82,00:00:00:64:bd:14,ff:ff:ff:ff:ff:ff,00:00:00:0c:85:1f,10.0.0.36,10.0.0.12,1,4645,0,7,73,137628,1,674
9,2,4294967291,00:00:00:5a:0f:33,00:00:00:6e:e3:6d,ff:ff:ff:ff:ff:ff,00:00:00:e3:06:e5,10.0.0.128,10.0.0.12,1,4646,0,5,0,134900,1,1473
2,6,4294967291,00:00:00:70:85:07,00:00:00:57:11:61,ff:ff:ff:ff:ff:ff,00:00:00:8a:e5:c0,10.0.0.104,10.0.0.12,2,4647,0,7,49,372390,1,1376
1,4,4294967291,00:00:00:53:5d:10,00:00:00:98:24:e2,ff:ff:ff:ff:ff:ff,00:00:00:7c:3e:d0,10.0.0.64,10.0.0.12,2,4648,1,0,12,158635,1,965
1,1,4294967291,00:00:00:f6:5f:14,00:00:00:7e:bf:a6,ff:ff:ff:ff:ff:ff,00:00:00:97:b3:4a,10.0.0.113,10.0.0.12,2,4649,1,6,95,359634,1,870
7,6,4294967291,00:00:00:40:e9:a7,00:00:00:d4:e9:27,ff:ff:ff:ff:ff:ff,00:00:00:53:6e:67,10.0.0.46,10.0.0.12,2,4650,2,4,62,287800,1,1147
1,3,4294967291,00:00:00:b8:3e:0c,00:00:00:30:6c:db,ff:ff:ff:ff:ff:ff,00:00:00:76:7c:e7,10.0.0.54,10.0.0.12,1,4651,2,6,15,347934,1,690
9,9,4294967291,00:00:00:64:54:d2,00:00:00:53:8f:e7,ff:ff:ff:ff:ff:ff,00:00:00:f9:52:47,10.0.0.212,10.0.0.12,1,4652,0,0,76,202840,1,1241
2,6,4294967291,00:00:00:f1:cd:82,00:00:00:db:89:72,ff:ff:ff:ff:ff:ff,00:00:00:a0:55:3f,10.0.0.120,10.0.0.12,1,4653,2,2,93,320947,1,563
8,2,4294967291,00:00:00:fd:bc:23,00:00:00:52:29:ad,ff:ff:ff:ff:ff:ff,00:00:00:09:7f:33,10.0.0.217,10.0.0.12,1,4654,0,9,83,335630,1,1173
1,5,4294967291,00:00:00:f0:49:c5,00:00:00:26:87:94,ff:ff:ff:ff:ff:ff,00:00:00:81:8f:59,10.0.0.136,10.0.0.12,1,4655,0,9,30,120406,1,642
6,3,4294967291,00:00:00:a0:d9:87,00:00:00:6d:51:0b,ff:ff:ff:ff:ff:ff,00:00:00:60:c7:2a,10.0.0.208,10.0.0.12,2,4656,1,4,95,240106,1,888
3,7,4294967291,00:00:00:5a:e9:fd,00:00:00:91:60:5a,ff:ff:ff:ff:ff:ff,00:00:00:0d:6b:e7,10.0.0.37,10.0.0.12,2,4657,2,3,1,257767,1,1013
3,8,4294967291,00:00:00:f5:de:5a,00:00:00:4f:2c:97,ff:ff:ff:ff:ff:ff,00:00:00:75:0c:7c,10.0.0.122,10.0.0.12,1,4658,0,7,58,282797,1,794
2,6,4294967291,00:00:00:5e:b0:78,00:00:00:bc:38:fd,ff:ff:ff:ff:ff:ff,00:00:00:cc:0d:86,10.0.0.140,10.0.0.12,1,4659,2,7,19,354022,1,677
3,8,4294967291,00:00:00:80:88:89,00:00:00:11:c3:cd,ff:ff:ff:ff:ff:ff,00:00:00:9b:97:84,10.0.0.100,10.0.0.12,1,4660,0,2,91,226628,1,1230
8,9,4294967291,00:00:00:1a:8b:12,00:00:00:36:45:dc,ff:ff:ff:ff:ff:ff,00:00:00:04:f1:bc,10.0.0.44,10.0.0.12,2,4661,2,1,89,132648,1,1317
9,8,4294967291,00:00:00:ea:53:4e,00:00:00:35:95:ca,ff:ff:ff:ff:ff:ff,00:00:00:f3:d0:7b,10.0.0.79,10.0.0.12,1,4662,1,2,21,338349,1,866
2,6,4294967291,00:00:00:37:ee:b2,00:00:00:17:a4:3b,ff:ff:ff:ff:ff:ff,00:00:00:8f:64:79,10.0.0.23,10.0.0.12,2,4663,2,1,53,172612,1,737
3,7,4294967291,00:00:00:b8:28:aa,00:00:00:34:64:29,ff:ff:ff:ff:ff:ff,00:00:00:84:cf:8b,10.0.0.137,10.0.0.12,2,4664,0,6,43,227232,1,864
3,1,4294967291,00:00:00:36:f8:8d,00:00:00:23:ba:4c,ff:ff:ff:ff:ff:ff,00:00:00:5e:81:e7,10.0.0.55,10.0.0.12,2,4665,2,2,41,147067,1,1000
8,1,4294967291,00:00:00:75:04:df,00:00:00:84:55:b0,ff:ff:ff:ff:ff:ff,00:00:00:e8:01:c3,10.0.0.234,10.0.0.12,1,4666,2,4,68,195892,1,1411
6,9,4294967291,00:00:00:e1:51:69,00:00:00:c3:99:be,ff:ff:ff:ff:ff:ff,00:00:00:08:89:0e,10.0.0.155,10.0.0.12,1,4667,1,4,70,239333,1,945
3,7,4294967291,00:00:00:55:83:44,00:00:00:ee:57:16,ff:ff:ff:ff:ff:ff,00:00:00:ec:9a:8a,10.0.0.203,10.0.0.12,1,4668,2,9,69,113920,1,1023
5,7,4294967291,00:00:00:3a:35:d1,00:00:00:38:94:d7,ff:ff:ff:ff:ff:ff,00:00:00:75:63:96,10.0.0.186,10.0.0.12,1,4669,2,3,30,295187,1,1259
1,5,4294967291,00:00:00:29:4b:e7,00:00:00:78:8d:30,ff:ff:ff:ff:ff:ff,00:00:00:33:32:61,10.0.0.129,10.0.0.12,1,4670,1,5,61,119134,1,803
5,9,4294967291,00:00:00:b8:42:9e,00:00:00:c0:83:90,ff:ff:ff:ff:ff:ff,00:00:00:7c:37:66,10.0.0.151,10.0.0.12,2,4671,0,4,5,145422,1,1429
9,9,4294967291,00:00:00:e8:38:b4,00:00:00:8e:d5:fd,ff:ff:ff:ff:ff:ff,00:00:00:48:b9:cf,10.0.0.116,10.0.0.12,2,4672,1,1,27,147963,1,616
8,7,4294967291,00:00:00:e7:84:eb,00:00:00:83:cb:c7,ff:ff:ff:ff:ff:ff,00:00:00:5d:b5:55,10.0.0.186,10.0.0.12,1,4673,2,0,98,153978,1,554
7,2,4294967291,00:00:00:e7:cd:5e,00:00:00:30:29:e1,ff:ff:ff:ff:ff:ff,00:00:00:05:cd:63,10.0.0.188,10.0.0.12,2,4674,0,4,29,177777,1,732
1,1,4294967291,00:00:00:d5:2c:3f,00:00:00:01:f7:84,ff:ff:ff:ff:ff:ff,00:00:00:08:c7:c9,10.0.0.151,10.0.0.12,1,4675,2,1,30,375869,1,1269
9,9,4294967291,00:00:00:97:84:23,00:00:00:63:6b:69,ff:ff:ff:ff:ff:ff,00:00:00:70:f3:6e,10.0.0.114,10.0.0.12,1,4676,0,9,83,111124,1,1411
7,5,4294967291,00:00:00:96:24:83,00:00:00:95:ed:f4,ff:ff:ff:ff:ff:ff,00:00:00:d0:b3:ce,10.0.0.198,10.0.0.12,1,4677,0,6,42,355716,1,529
9,6,4294967291,00:00:00:b0:86:f7,00:00:00:42:2c:bc,ff:ff:ff:ff:ff:ff,00:00:00:0b:57:82,10.0.0.138,10.0.0.12,2,4678,0,1,57,178054,1,713
5,2,4294967291,00:00:00:20:41:e8,00:00:00:f7:eb:49,ff:ff:ff:ff:ff:ff,00:00:00:ce:51:43,10.0.0.112,10.0.0.12,1,4679,0,6,70,256673,1,1278
8,4,4294967291,00:00:00:9c:3d:08,00:00:00:ea:3d:1c,ff:ff:ff:ff:ff:ff,00:00:00:46:d4:32,10.0.0.113,10.0.0.12,2,4680,0,0,49,194839,1,715
1,9,4294967291,00:00:00:dc:0a:0d,00:00:00:8a:7a:88,ff:ff:ff:ff:ff:ff,00:00:00:20:9d:15,10.0.0.243,10.0.0.12,1,4681,0,9,97,182483,1,843
5,2,4294967291,00:00:00:9b:25:a2,00:00:00:0c:46:9a,ff:ff:ff:ff:ff:ff,00:00:00:1b:08:1e,10.0.0.12,10.0.0.12,1,4682,2,6,63,301503,1,793
1,2,4294967291,00:00:00:63:a4:cd,00:00:00:a7:dc:3b,ff:ff:ff:ff:ff:ff,00:00:00:8d:0d:60,10.0.0.201,10.0.0.12,2,4683,2,3,98,197458,1,568
6,5,4294967291,00:00:00:f5:5d:89,00:00:00:7a:c2:1b,ff:ff:ff:ff:ff:ff,00:00:00:2e:4d:fc,10.0.0.165,10.0.0.12,2,4684,1,9,26,288369,1,518
5,5,4294967291,00:00:00:9d:db:33,00:00:00:98:4d:50,ff:ff:ff:ff:ff:ff,00:00:00:c0:9a:09,10.0.0.21,10.0.0.12,2,4685,2,0,82,233145,1,721
7,2,4294967291,00:00:00:20:70:fc,00:00:00:50:73:8b,ff:ff:ff:ff:ff:ff,00:00:00:93:ad:b7,10.0.0.41,10.0.0.12,2,4686,1,7,7,290861,1,1392
6,1,4294967291,00:00:00:34:ef:aa,00:00:00:a3:aa:da,ff:ff:ff:ff:ff:ff,00:00:00:99:1e:6f,10.0.0.9,10.0.0.12,1,4687,2,0,4,112234,1,884
9,8,4294967291,00:00:00:b4:c7:55,00:00:00:0d:47:f6,ff:ff:ff:ff:ff:ff,00:00:00:ee:70:40,10.0.0.67,10.0.0.12,2,4688,1,7,8,112497,1,666
5,1,4294967291,00:00:00:ee:b3:12,00:00:00:d1:90:1d,ff:ff:ff:ff:ff:ff,00:00:00:70:99:1a,10.0.0.194,10.0.0.12,2,4689,0,8,75,330681,1,1167
8,2,4294967291,00:00:00:ca:a6:05,00:00:00:1d:2a:c4,ff:ff:ff:ff:ff:ff,00:00:00:00:d8:fb,10.0.0.152,10.0.0.12,2,4690,1,1,75,149739,1,1391
8,1,4294967291,00:00:00:84:fa:9e,00:00:00:b0:23:16,ff:ff:ff:ff:ff:ff,00:00:00:10:6d:e1,10.0.0.210,10.0.0.12,1,4691,0,9,89,162451,1,541
4,7,4294967291,00:00:00:22:cb:18,00:00:00:e0:c3:50,ff:ff:ff:ff:ff:ff,00:00:00:dd:61:60,10.0.0.31,10.0.0.12,2,4692,0,2,7,137338,1,862
7,2,4294967291,00:00:00:83:f3:a9,00:00:00:95:e8:6e,ff:ff:ff:ff:ff:ff,00:00:00:67:d7:bf,10.0.0.61,10.0.0.12,1,4693,2,7,78,202852,1,1039
3,3,4294967291,00:00:00:cb:d1:0f,00:00:00:11:43:05,ff:ff:ff:ff:ff:ff,00:00:00:fd:6d:ba,10.0.0.60,10.0.0.12,1,4694,0,6,94,132531,1,731
4,8,4294967291,00:00:00:d6:9f:8c,00:00:00:3b:93:b4,ff:ff:ff:ff:ff:ff,00:00:00:1a:d2:7c,10.0.0.236,10.0.0.12,2,4695,2,2,61,231951,1,701
8,4,4294967291,00:00:00:7d:2e:58,00:00:00:6e:e6:36,ff:ff:ff:ff:ff:ff,00:00:00:08:23:56,10.0.0.180,10.0.0.12,2,4696,2,0,41,138084,1,901
5,2,4294967291,00:00:00:30:c3:74,00:00:00:db:8b:01,ff:ff:ff:ff:ff:ff,00:00:00:03:d5:af,10.0.0.242,10.0.0.12,1,4697,2,2,5,230729,1,1222
7,1,4294967291,00:00:00:de:ee:b1,00:00:00:ef:9d:af,ff:ff:ff:ff:ff:ff,00:00:00:ac:4e:da,10.0.0.205,10.0.0.12,2,4698,2,6,93,147478,1,1326
7,1,4294967291,00:00:00:cb:ba:65,00:00:00:87:5c:43,ff:ff:ff:ff:ff:ff,00:00:00:08:b4:83,10.0.0.91,10.0.0.12,2,4699,0,7,66,261915,1,1048
4,4,4294967291,00:00:00:4d:d5:f9,00:00:00:b1:30:ae,ff:ff:ff:ff:ff:ff,00:00:00:62:b6:76,10.0.0.111,10.0.0.12,2,4700,0,3,40,211012,1,820
5,8,4294967291,00:00:00:8a:4a:b3,00:00:00:3e:6b:0e,ff:ff:ff:ff:ff:ff,00:00:00:bf:ce:5b,10.0.0.230,10.0.0.12,1,4701,2,5,81,361958,1,1143
9,5,4294967291,00:00:00:7f:4b:27,00:00:00:20:90:b6,ff:ff:ff:ff:ff:ff,00:00:00:31:33:62,10.0.0.107,10.0.0.12,2,4702,2,7,67,393199,1,1157
1,4,4294967291,00:00:00:96:9f:02,00:00:00:2b:4b:fd,ff:ff:ff:ff:ff:ff,00:00:00:59:70:d6,10.0.0.160,10.0.0.12,2,4703,0,0,40,113617,1,946
5,3,4294967291,00:00:00:50:63:4c,00:00:00:19:48:75,ff:ff:ff:ff:ff:ff,00:00:00:95:9c:89,10.0.0.130,10.0.0.12,2,4704,0,5,94,332845,1,543
3,8,4294967291,00:00:00:2f:66:1f,00:00:00:3a:46:e0,ff:ff:ff:ff:ff:ff,00:00:00:55:19:e6,10.0.0.179,10.0.0.12,2,4705,0,6,47,370346,1,1404
7,4,4294967291,00:00:00:63:fa:69,00:00:00:c7:59:d0,ff:ff:ff:ff:ff:ff,00:00:00:c9:5b:14,10.0.0.47,10.0.0.12,2,4706,1,8,46,243078,1,663
9,8,4294967291,00:00:00:31:1b:e0,00:00:00:f8:7e:df,ff:ff:ff:ff:ff:ff,00:00:00:19:9f:db,10.0.0.193,10.0.0.12,1,4707,2,0,83,256366,1,562
6,6,4294967291,00:00:00:69:64:99,00:00:00:97:3c:5f,ff:ff:ff:ff:ff:ff,00:00:00:8d:37:99,10.0.0.94,10.0.0.12,1,4708,1,8,93,244643,1,633
4,5,4294967291,00:00:00:2f:cd:6e,00:00:00:ef:34:2b,ff:ff:ff:ff:ff:ff,00:00:00:e4:56:d5,10.0.0.96,10.0.0.12,1,4709,0,0,89,325191,1,651
9,3,4294967291,00:00:00:dd:38:8b,00:00:00:3c:61:77,ff:ff:ff:ff:ff:ff,00:00:00:4b:dd:10,10.0.0.230,10.0.0.12,1,4710,2,2,69,335702,1,1461
3,5,4294967291,00:00:00:1d:51:54,00:00:00:25:ab:93,ff:ff:ff:ff:ff:ff,00:00:00:a5:66:c2,10.0.0.77,10.0.0.12,1,4711,1,8,43,238211,1,1083
8,9,4294967291,00:00:00:16:0f:71,00:00:00:42:c0:c0,ff:ff:ff:ff:ff:ff,00:00:00:ae:51:c8,10.0.0.150,10.0.0.12,1,4712,0,6,46,136837,1,1133
9,8,4294967291,00:00:00:1a:b6:8f,00:00:00:a9:df:46,ff:ff:ff:ff:ff:ff,00:00:00:dd:ba:65,10.0.0.78,10.0.0.12,2,4713,1,8,58,370546,1,824
4,7,4294967291,00:00:00:79:f9:f5,00:00:00:31:b7:ee,ff:ff:ff:ff:ff:ff,00:00:00:80:eb:98,10.0.0.78,10.0.0.12,2,4714,0,2,47,353163,1,992
7,6,4294967291,00:00:00:b5:b2:d9,00:00:00:cc:3e:36,ff:ff:ff:ff:ff:ff,00:00:00:fd:29:60,10.0.0.78,10.0.0.12,1,4715,2,3,55,213216,1,1231
4,7,4294967291,00:00:00:8a:a7:f7,00:00:00:21:1c:3b,ff:ff:ff:ff:ff:ff,00:00:00:3e:85:e8,10.0.0.1,10.0.0.12,2,4716,1,9,85,111465,1,896
1,1,4294967291,00:00:00:f7:f4:50,00:00:00:7f:a0:ef,ff:ff:ff:ff:ff:ff,00:00:00:67:2c:f0,10.0.0.42,10.0.0.12,2,4717,2,8,82,387427,1,589
9,2,4294967291,00:00:00:30:3e:c7,00:00:00:67:c3:3d,ff:ff:ff:ff:ff:ff,00:00:00:d5:2f:c6,10.0.0.100,10.0.0.12,1,4718,1,1,59,137245,1,673
8,2,4294967291,00:00:00:0e:18:7e,00:00:00:94:e4:c7,ff:ff:ff:ff:ff:ff,00:00:00:ec:b2:a1,10.0.0.113,10.0.0.12,1,4719,0,2,42,207996,1,1242
5,9,4294967291,00:00:00:89:15:7b,00:00:00:32:e4:b7,ff:ff:ff:ff:ff:ff,00:00:00:e5:c7:47,10.0.0.126,10.0.0.12,2,4720,2,0,61,184900,1,903
4,3,4294967291,00:00:00:40:dd:be,00:00:00:ad:ec:4b,ff:ff:ff:ff:ff:ff,00:00:00:76:27:4d,10.0.0.149,10.0.0.12,1,4721,0,3,39,295567,1,660
9,3,4294967291,00:00:00:b7:a7:49,00:00:00:d4:fb:75,ff:ff:ff:ff:ff:ff,00:00:00:ed:4d:44,10.0.0.164,10.0.0.12,2,4722,1,2,68,342356,1,1208
6,3,4294967291,00:00:00:06:75:3b,00:00:00:c7:1e:13,ff:ff:ff:ff:ff:ff,00:00:00:4f:3a:eb,10.0.0.89,10.0.0.12,2,4723,2,6,29,153200,1,1137
5,1,4294967291,00:00:00:09:e9:26,00:00:00:3d:ab:fe,ff:ff:ff:ff:ff:ff,00:00:00:e3:99:2c,10.0.0.132,10.0.0.12,2,4724,0,7,92,123376,1,1126
7,5,4294967291,00:00:00:5e:2d:e7,00:00:00:0c:90:19,ff:ff:ff:ff:ff:ff,00:00:00:0e:1e:1f,10.0.0.43,10.0.0.12,2,4725,2,6,25,168328,1,1380
2,1,4294967291,00:00:00:ed:b9:bb,00:00:00:fd:1b:7c,ff:ff:ff:ff:ff:ff,00:00:00:37:c9:89,10.0.0.55,10.0.0.12,2,4726,0,9,80,259614,1,848
2,2,4294967291,00:00:00:97:d3:a4,00:00:00:33:2d:29,ff:ff:ff:ff:ff:ff,00:00:00:a0:cc:d4,10.0.0.56,10.0.0.12,2,4727,1,9,38,376580,1,936
9,3,4294967291,00:00:00:04:ab:66,00:00:00:5b:9a:93,ff:ff:ff:ff:ff:ff,00:00:00:f3:b8:fe,10.0.0.32,10.0.0.12,2,4728,2,5,81,181481,1,1401
3,4,4294967291,00:00:00:84:9c:95,00:00:00:b4:b4:9b,ff:ff:ff:ff:ff:ff,00:00:00:fb:27:ad,10.0.0.166,10.0.0.12,2,4729,0,5,88,123065,1,1393
8,2,4294967291,00:00:00:53:2d:e4,00:00:00:67:d4:fd,ff:ff:ff:ff:ff:ff,00:00:00:b9:3f:ec,10.0.0.80,10.0.0.12,1,4730,1,7,64,224512,1,918
5,2,4294967291,00:00:00:78:4f:c5,00:00:00:5b:4e:e8,ff:ff:ff:ff:ff:ff,00:00:00:9f:a9:d5,10.0.0.200,10.0.0.12,1,4731,1,5,77,354406,1,552
1,4,4294967291,00:00:00:57:ed:11,00:00:00:55:fc:24,ff:ff:ff:ff:ff:ff,00:00:00:28:65:2d,10.0.0.56,10.0.0.12,1,4732,2,2,27,371731,1,1084
3,1,4294967291,00:00:00:34:81:a6,00:00:00:b2:f3:fe,ff:ff:ff:ff:ff:ff,00:00:00:52:95:f5,10.0.0.25,10.0.0.12,1,4733,2,0,27,348324,1,1291
3,3,4294967291,00:00:00:fd:d7:17,00:00:00:ab:64:f3,ff:ff:ff:ff:ff:ff,00:00:00:38:06:64,10.0.0.57,10.0.0.12,2,4734,2,9,90,368954,1,1448
8,9,4294967291,00:00:00:66:05:fe,00:00:00:61:9c:af,ff:ff:ff:ff:ff:ff,00:00:00:b8:b4:f4,10.0.0.29,10.0.0.12,1,4735,2,3,29,365732,1,641
3,3,4294967291,00:00:00:fc:a3:4b,00:00:00:a0:94:b8,ff:ff:ff:ff:ff:ff,00:00:00:0f:ee:2a,10.0.0.122,10.0.0.12,1,4736,2,8,83,377109,1,1245
5,2,4294967291,00:00:00:9c:58:20,00:00:00:32:a5:38,ff:ff:ff:ff:ff:ff,00:00:00:8b:62:12,10.0.0.162,10.0.0.12,1,4737,0,3,14,112091,1,1279
3,8,4294967291,00:00:00:ef:74:94,00:00:00:38:de:c5,ff:ff:ff:ff:ff:ff,00:00:00:b7:eb:73,10.0.0.191,10.0.0.12,1,4738,2,6,2,230423,1,1009
6,6,4294967291,00:00:00:c7:f5:53,00:00:00:dc:91:75,ff:ff:ff:ff:ff:ff,00:00:00:5d:9e:af,10.0.0.57,10.0.0.12,1,4739,0,6,16,223565,1,861
9,3,4294967291,00:00:00:cd:bb:73,00:00:00:f2:f2:d1,ff:ff:ff:ff:ff:ff,00:00:00:f2:71:f6,10.0.0.111,10.0.0.12,1,4740,0,8,54,153330,1,616
8,4,4294967291,00:00:00:71:82:24,00:00:00:bb:f6:81,ff:ff:ff:ff:ff:ff,00:00:00:35:2e:21,10.0.0.49,10.0.0.12,1,4741,1,7,22,279150,1,694
