switch,inport,outport,src[eth],src_mac_addr(arp),dst[eth],dst_mac_addr(arp),src[arp],dst[arp],opcode,packet_in_count,Protocol,Pkt loss,rtt (avg),total_time,label,pkt_size
8,1,4294967291,00:22:68:87:6c:fd,00:db:d2:70:ff:a0,ff:ff:ff:ff:ff:ff,00:c7:23:e5:db:68,10.0.0.152,10.0.0.66,2,1958,1,4,14,113609,0,1480
1,7,4294967291,00:94:62:48:4a:b3,00:90:39:04:8a:b0,ff:ff:ff:ff:ff:ff,00:a0:83:b2:d6:88,10.0.0.152,10.0.0.1,1,1333,0,5,16,234434,0,1001
5,8,4294967291,00:2c:b5:88:a1:d4,00:87:f1:a8:04:d1,ff:ff:ff:ff:ff:ff,00:a0:b6:20:f0:b7,10.0.0.152,10.0.0.241,2,1185,2,6,48,127028,0,1123
6,4,4294967291,00:4a:9c:cb:f7:2a,00:81:1d:e9:5c:8c,ff:ff:ff:ff:ff:ff,00:ec:a7:ed:ca:ac,10.0.0.152,10.0.0.158,1,1810,0,2,84,299114,0,670
3,4,4294967291,00:cc:7d:ee:7d:57,00:29:44:94:c4:25,ff:ff:ff:ff:ff:ff,00:83:76:b1:e1:de,10.0.0.152,10.0.0.202,2,1315,1,8,54,205708,0,536
4,3,4294967291,00:e9:54:89:16:b1,00:03:55:64:09:d4,ff:ff:ff:ff:ff:ff,00:90:de:65:f9:70,10.0.0.152,10.0.0.73,2,1511,2,4,71,207893,0,1425
7,5,4294967291,00:ce:4e:f4:6c:c4,00:d5:57:8e:04:7e,ff:ff:ff:ff:ff:ff,00:30:be:e4:4f:4c,10.0.0.152,10.0.0.249,2,1454,2,3,87,162791,0,1389
7,1,4294967291,00:9d:87:a9:56:c7,00:63:44:07:4f:b2,ff:ff:ff:ff:ff:ff,00:12:31:5a:32:3d,10.0.0.152,10.0.0.77,1,1545,1,8,54,175023,0,1023
4,8,4294967291,00:41:61:de:a1:fe,00:54:68:ef:b0:d5,ff:ff:ff:ff:ff:ff,00:83:80:4d:fc:69,10.0.0.152,10.0.0.47,1,1424,1,5,32,198153,0,878
5,3,4294967291,00:3a:79:e5:65:5b,00:fd:3c:6d:c8:ef,ff:ff:ff:ff:ff:ff,00:fa:b9:17:50:fe,10.0.0.152,10.0.0.198,2,1784,0,5,20,214071,0,630
4,7,4294967291,00:6c:a5:fe:9a:0a,00:84:d8:78:a5:15,ff:ff:ff:ff:ff:ff,00:45:fe:20:42:93,10.0.0.152,10.0.0.204,2,1874,1,8,87,258370,0,879
7,10,4294967291,00:96:1e:28:16:55,00:0a:08:72:69:b8,ff:ff:ff:ff:ff:ff,00:8c:fa:f5:19:b0,10.0.0.152,10.0.0.66,2,1305,2,4,95,217726,0,636
5,6,4294967291,00:35:f8:10:ec:2e,00:3e:13:41:62:fc,ff:ff:ff:ff:ff:ff,00:f3:ad:6d:34:e0,10.0.0.152,10.0.0.10,2,1370,2,7,31,285603,0,1282
4,8,4294967291,00:55:6f:7c:c5:43,00:e2:b0:fa:d2:3f,ff:ff:ff:ff:ff:ff,00:a3:13:3e:3f:86,10.0.0.152,10.0.0.173,2,1426,2,4,16,199982,0,896
8,9,4294967291,00:17:c8:f0:f4:50,00:b2:44:98:9d:29,ff:ff:ff:ff:ff:ff,00:2b:0e:ca:3a:e2,10.0.0.152,10.0.0.108,2,1625,0,5,65,103424,0,557
5,5,4294967291,00:f6:10:84:07:c9,00:4d:d2:f4:d0:25,ff:ff:ff:ff:ff:ff,00:99:fd:ba:e9:6c,10.0.0.152,10.0.0.192,1,1696,0,2,57,101692,0,655
8,8,4294967291,00:87:c9:9c:dd:5b,00:2f:f3:19:f8:67,ff:ff:ff:ff:ff:ff,00:36:dd:68:d0:d4,10.0.0.152,10.0.0.154,1,1055,2,10,54,266556,0,1275
10,4,4294967291,00:8b:d4:8b:27:9b,00:e0:10:d0:44:2e,ff:ff:ff:ff:ff:ff,00:1a:8d:1a:86:34,10.0.0.152,10.0.0.121,1,1117,2,4,51,213833,0,726
8,10,4294967291,00:e3:50:80:ca:76,00:fd:51:50:a1:b8,ff:ff:ff:ff:ff:ff,00:84:c2:3d:17:1d,10.0.0.152,10.0.0.28,2,1767,2,3,7,171219,0,1031
9,5,4294967291,00:75:34:93:40:ee,00:87:08:a2:50:37,ff:ff:ff:ff:ff:ff,00:f9:ad:22:09:df,10.0.0.152,10.0.0.14,2,1608,2,4,53,143983,0,623
8,8,4294967291,00:69:58:6a:09:6b,00:40:59:e6:8f:b4,ff:ff:ff:ff:ff:ff,00:5f:7c:6b:e1:e1,10.0.0.152,10.0.0.132,2,1100,2,0,29,129335,0,866
8,9,4294967291,00:f1:29:d6:01:3b,00:40:b3:b8:50:55,ff:ff:ff:ff:ff:ff,00:55:be:a1:11:ca,10.0.0.152,10.0.0.6,1,1397,2,8,13,219810,0,1307
4,10,4294967291,00:5a:9c:a8:ba:58,00:2b:73:e5:1c:b4,ff:ff:ff:ff:ff:ff,00:1a:89:72:b8:e7,10.0.0.152,10.0.0.48,1,1618,2,10,55,192271,0,900
7,8,4294967291,00:e4:d4:ec:cb:7f,00:dd:c5:73:43:b0,ff:ff:ff:ff:ff:ff,00:0d:70:cc:a9:43,10.0.0.152,10.0.0.107,2,1209,0,7,69,280510,0,1099
10,8,4294967291,00:dd:3b:3f:8e:24,00:c3:73:0e:fd:f0,ff:ff:ff:ff:ff:ff,00:0d:eb:20:42:d9,10.0.0.152,10.0.0.122,1,1358,1,7,11,204403,0,807
6,8,4294967291,00:68:36:0b:7b:4a,00:ca:74:f8:18:3a,ff:ff:ff:ff:ff:ff,00:2e:37:2a:8e:9b,10.0.0.152,10.0.0.157,1,1498,2,5,35,189055,0,1407
4,8,4294967291,00:8c:ca:b1:cb:b1,00:a8:87:a7:e9:df,ff:ff:ff:ff:ff:ff,00:a6:90:74:78:63,10.0.0.152,10.0.0.72,1,1839,0,9,55,251733,0,1082
5,1,4294967291,00:07:31:ae:62:8a,00:71:a7:41:6b:69,ff:ff:ff:ff:ff:ff,00:3f:87:52:c9:1e,10.0.0.152,10.0.0.240,1,1471,0,0,71,221435,0,953
1,4,4294967291,00:51:46:d0:46:4d,00:62:18:d0:8a:5c,ff:ff:ff:ff:ff:ff,00:a9:1f:12:b9:d4,10.0.0.152,10.0.0.84,1,1092,2,10,53,164717,0,1055
10,7,4294967291,00:cb:64:16:73:4d,00:ba:cd:bc:84:48,ff:ff:ff:ff:ff:ff,00:8f:95:4e:f9:46,10.0.0.152,10.0.0.242,1,1415,2,0,78,238331,0,972
7,10,4294967291,00:32:28:9c:35:19,00:dd:71:a6:21:54,ff:ff:ff:ff:ff:ff,00:ab:a5:b7:bc:30,10.0.0.152,10.0.0.78,2,1763,2,9,74,192932,0,980
9,9,4294967291,00:c3:2f:12:2c:1d,00:66:d1:a8:c6:52,ff:ff:ff:ff:ff:ff,00:ac:72:b1:4b:b9,10.0.0.152,10.0.0.203,2,1890,0,3,12,241801,0,1250
3,7,4294967291,00:ae:7c:ee:45:0d,00:eb:4a:d8:1d:01,ff:ff:ff:ff:ff:ff,00:00:e2:04:22:21,10.0.0.152,10.0.0.203,2,1275,2,5,73,209473,0,910
3,10,4294967291,00:74:e7:7f:36:19,00:fc:d4:68:5c:98,ff:ff:ff:ff:ff:ff,00:4e:0a:f6:31:80,10.0.0.152,10.0.0.136,1,1477,2,1,73,205315,0,1338
2,8,4294967291,00:72:ac:ce:7b:54,00:70:37:49:67:49,ff:ff:ff:ff:ff:ff,00:54:3a:3a:df:66,10.0.0.152,10.0.0.38,1,1814,0,4,54,217881,0,632
5,5,4294967291,00:f3:e5:91:92:4f,00:73:62:9e:01:87,ff:ff:ff:ff:ff:ff,00:ed:d1:63:a7:3e,10.0.0.152,10.0.0.211,2,1091,0,0,100,241833,0,702
9,4,4294967291,00:5b:d5:4a:d3:29,00:49:97:32:1a:14,ff:ff:ff:ff:ff:ff,00:55:26:a6:a7:c5,10.0.0.152,10.0.0.37,2,1654,1,5,38,256614,0,526
2,10,4294967291,00:11:b9:90:6c:ff,00:b9:37:a0:12:29,ff:ff:ff:ff:ff:ff,00:f0:68:04:ad:33,10.0.0.152,10.0.0.181,1,1588,1,4,86,164720,0,1375
8,6,4294967291,00:0c:d2:f8:21:b7,00:f4:81:93:cd:1d,ff:ff:ff:ff:ff:ff,00:24:97:b1:de:e2,10.0.0.152,10.0.0.39,2,1948,1,3,69,112249,0,559
7,4,4294967291,00:61:45:1b:39:5b,00:66:1e:83:e0:e2,ff:ff:ff:ff:ff:ff,00:19:78:3c:64:7c,10.0.0.152,10.0.0.93,1,1912,1,2,36,167575,0,1030
7,6,4294967291,00:41:96:b6:7c:77,00:2e:7b:07:37:2d,ff:ff:ff:ff:ff:ff,00:5a:d1:b8:f6:dc,10.0.0.152,10.0.0.166,1,1994,1,7,100,188101,0,1089
9,5,4294967291,00:d6:50:0b:ff:ad,00:00:65:04:8f:05,ff:ff:ff:ff:ff:ff,00:aa:72:bc:a1:48,10.0.0.152,10.0.0.150,2,1114,0,3,24,207253,0,1388
6,7,4294967291,00:21:fb:c9:c0:b3,00:0d:e9:91:1e:af,ff:ff:ff:ff:ff:ff,00:06:cd:34:7f:96,10.0.0.152,10.0.0.31,1,1270,1,7,37,154493,0,940
7,6,4294967291,00:cf:fb:50:9d:96,00:8d:76:b8:00:68,ff:ff:ff:ff:ff:ff,00:2d:43:e4:7d:ca,10.0.0.152,10.0.0.247,1,1037,2,0,44,298447,0,1029
3,4,4294967291,00:70:eb:d9:c7:bb,00:96:29:f9:1d:fc,ff:ff:ff:ff:ff:ff,00:9a:e8:83:2f:0d,10.0.0.152,10.0.0.170,1,1409,2,0,37,100194,0,1430
9,10,4294967291,00:ec:33:18:6f:f0,00:aa:12:09:89:5e,ff:ff:ff:ff:ff:ff,00:ce:d6:03:01:bc,10.0.0.152,10.0.0.213,2,1631,1,0,78,139876,0,592
3,6,4294967291,00:6c:12:d7:d9:e2,00:f4:6c:a4:26:8b,ff:ff:ff:ff:ff:ff,00:63:e7:dc:59:f6,10.0.0.152,10.0.0.195,2,1434,0,3,93,129769,0,1082
6,8,4294967291,00:cc:4c:46:6b:7f,00:db:31:7d:7d:4f,ff:ff:ff:ff:ff:ff,00:4c:3d:af:0e:08,10.0.0.152,10.0.0.70,1,1355,0,4,32,267236,0,1360
5,4,4294967291,00:e7:bf:2f:9e:62,00:27:9a:11:66:09,ff:ff:ff:ff:ff:ff,00:59:d1:0b:a8:eb,10.0.0.152,10.0.0.52,2,1335,0,0,73,216356,0,548
5,10,4294967291,00:23:c6:97:3f:50,00:0a:3f:d9:76:4d,ff:ff:ff:ff:ff:ff,00:9b:16:81:b6:8c,10.0.0.152,10.0.0.68,1,1694,0,10,35,197158,0,568
7,9,4294967291,00:d1:90:d2:6b:e2,00:68:5f:76:a6:3c,ff:ff:ff:ff:ff:ff,00:f6:06:b2:a1:32,10.0.0.152,10.0.0.243,1,1856,2,2,22,147420,0,705
2,1,4294967291,00:32:21:70:8a:45,00:dc:73:53:7a:d8,ff:ff:ff:ff:ff:ff,00:66:c6:06:b7:f5,10.0.0.152,10.0.0.117,1,1430,1,4,8,243418,0,647
3,10,4294967291,00:ee:da:eb:45:64,00:9c:3e:9a:81:b2,ff:ff:ff:ff:ff:ff,00:e9:c8:ce:58:fb,10.0.0.152,10.0.0.83,1,1419,0,5,100,133640,0,1293
6,5,4294967291,00:13:8d:56:67:06,00:37:07:10:9c:4f,ff:ff:ff:ff:ff:ff,00:be:03:13:46:79,10.0.0.152,10.0.0.178,1,1912,0,0,3,224264,0,920
3,4,4294967291,00:8f:1b:96:f3:ca,00:9a:1a:71:d3:4b,ff:ff:ff:ff:ff:ff,00:84:66:71:c0:94,10.0.0.152,10.0.0.174,1,1228,0,4,95,159774,0,1227
9,4,4294967291,00:0c:4e:fe:2b:87,00:09:7c:ab:62:43,ff:ff:ff:ff:ff:ff,00:40:07:f3:48:b5,10.0.0.152,10.0.0.140,1,1661,2,8,84,149608,0,554
2,3,4294967291,00:28:06:ae:38:57,00:01:92:94:a6:b8,ff:ff:ff:ff:ff:ff,00:c3:53:65:e1:bf,10.0.0.152,10.0.0.30,1,1396,0,3,86,176139,0,1113
1,2,4294967291,00:ad:ac:a8:51:ac,00:d9:84:77:8b:83,ff:ff:ff:ff:ff:ff,00:25:33:72:76:f7,10.0.0.152,10.0.0.214,2,1372,0,10,64,271873,0,1187
6,6,4294967291,00:b7:24:c9:87:8d,00:8c:53:da:9c:d9,ff:ff:ff:ff:ff:ff,00:68:29:41:50:04,10.0.0.152,10.0.0.62,2,1977,2,0,77,285356,0,1260
1,6,4294967291,00:27:3f:08:a4:02,00:f4:16:f8:9c:68,ff:ff:ff:ff:ff:ff,00:11:4d:1d:e8:50,10.0.0.152,10.0.0.7,1,1839,2,6,6,262145,0,1018
3,5,4294967291,00:30:6b:e5:21:31,00:20:48:2f:67:45,ff:ff:ff:ff:ff:ff,00:37:72:52:3e:a4,10.0.0.152,10.0.0.54,2,1257,0,1,50,273993,0,1471
1,2,4294967291,00:e6:e9:94:f8:f6,00:38:05:56:de:22,ff:ff:ff:ff:ff:ff,00:cf:3b:ef:e1:4c,10.0.0.152,10.0.0.104,2,1550,0,9,70,220262,0,724
2,4,4294967291,00:14:56:63:1d:b8,00:12:56:95:17:fb,ff:ff:ff:ff:ff:ff,00:3d:8f:d1:37:6b,10.0.0.152,10.0.0.244,2,1837,1,6,60,272179,0,624
9,3,4294967291,00:95:4f:58:b5:03,00:14:25:23:b1:f7,ff:ff:ff:ff:ff:ff,00:b1:3e:74:7d:4b,10.0.0.152,10.0.0.220,1,1336,0,5,47,200878,0,540
9,2,4294967291,00:06:5b:f5:57:61,00:40:01:3e:60:28,ff:ff:ff:ff:ff:ff,00:a9:de:ae:23:f7,10.0.0.152,10.0.0.113,1,1049,2,5,53,142319,0,795
8,2,4294967291,00:0e:80:18:b9:90,00:ab:92:fa:7d:0c,ff:ff:ff:ff:ff:ff,00:b1:a1:4a:ff:51,10.0.0.152,10.0.0.46,1,1574,1,0,8,219219,0,578
4,8,4294967291,00:90:fc:b8:a6:7c,00:ce:7a:84:a0:c3,ff:ff:ff:ff:ff:ff,00:37:60:67:f2:63,10.0.0.152,10.0.0.44,1,1656,0,2,95,116533,0,1027
5,1,4294967291,00:3b:95:33:23:b9,00:3b:ec:83:ff:8c,ff:ff:ff:ff:ff:ff,00:db:79:1d:8f:34,10.0.0.152,10.0.0.113,2,1162,1,1,96,146760,0,1225
7,3,4294967291,00:dc:e5:4b:e5:98,00:b6:a2:b2:ac:49,ff:ff:ff:ff:ff:ff,00:d5:ea:e0:22:20,10.0.0.152,10.0.0.209,1,1145,2,9,70,138106,0,941
3,6,4294967291,00:24:0c:e6:1c:8f,00:e4:18:94:91:f5,ff:ff:ff:ff:ff:ff,00:c8:e4:00:91:fc,10.0.0.152,10.0.0.185,2,1630,1,0,79,221235,0,721
5,6,4294967291,00:86:7d:e7:61:86,00:db:58:e9:06:aa,ff:ff:ff:ff:ff:ff,00:2d:0d:12:38:06,10.0.0.152,10.0.0.84,2,1505,0,8,20,274204,0,1079
4,3,4294967291,00:c3:3b:f7:ad:59,00:96:c2:58:9c:06,ff:ff:ff:ff:ff:ff,00:aa:7e:a0:3f:f2,10.0.0.152,10.0.0.98,1,1822,2,5,90,211999,0,1300
4,2,4294967291,00:1c:22:f4:98:83,00:36:cf:e2:ea:a2,ff:ff:ff:ff:ff:ff,00:79:6b:16:cb:3e,10.0.0.152,10.0.0.156,2,1298,2,6,33,147103,0,1273
6,3,4294967291,00:4e:d5:39:77:ad,00:51:f4:5f:aa:79,ff:ff:ff:ff:ff:ff,00:7f:da:b9:b9:d3,10.0.0.152,10.0.0.196,2,1471,2,2,30,238888,0,1140
9,7,4294967291,00:2b:6b:96:83:89,00:e1:44:27:e8:a3,ff:ff:ff:ff:ff:ff,00:80:d4:04:22:3a,10.0.0.152,10.0.0.140,2,1734,2,2,33,190742,0,1154
7,5,4294967291,00:ea:cb:77:45:47,00:ea:4e:df:64:e2,ff:ff:ff:ff:ff:ff,00:f5:fc:da:31:82,10.0.0.152,10.0.0.101,2,1178,0,3,30,199943,0,1191
4,2,4294967291,00:48:96:36:b5:5c,00:9d:37:d0:cb:a0,ff:ff:ff:ff:ff:ff,00:3e:59:37:41:41,10.0.0.152,10.0.0.164,2,1094,1,7,50,272895,0,881
4,1,4294967291,00:67:6b:0c:ad:3b,00:38:b1:e3:39:6b,ff:ff:ff:ff:ff:ff,00:05:60:b7:23:cc,10.0.0.152,10.0.0.134,2,1363,2,2,11,234455,0,1255
10,10,4294967291,00:1f:62:23:29:62,00:f6:5f:7d:1d:8c,ff:ff:ff:ff:ff:ff,00:c1:6b:17:c9:e0,10.0.0.152,10.0.0.207,2,1726,0,0,11,213391,0,1153
4,2,4294967291,00:c4:fd:8e:6e:73,00:49:7f:75:f6:e4,ff:ff:ff:ff:ff:ff,00:e1:86:28:7c:7f,10.0.0.152,10.0.0.8,1,1087,2,1,31,277648,0,1377
3,4,4294967291,00:a6:ed:19:92:8b,00:04:aa:29:c2:76,ff:ff:ff:ff:ff:ff,00:5b:d7:62:05:24,10.0.0.152,10.0.0.10,2,1501,0,5,62,118089,0,541
8,6,4294967291,00:c3:f2:56:69:b9,00:48:b1:3b:8c:32,ff:ff:ff:ff:ff:ff,00:5b:b4:d5:3d:c3,10.0.0.152,10.0.0.157,1,1268,0,0,34,106863,0,916
4,2,4294967291,00:de:77:cd:52:2e,00:11:b8:9f:73:9c,ff:ff:ff:ff:ff:ff,00:29:e3:c3:88:e1,10.0.0.152,10.0.0.196,2,1048,1,9,38,226045,0,653
4,7,4294967291,00:22:ea:14:94:08,00:12:88:94:c0:ff,ff:ff:ff:ff:ff:ff,00:b9:1d:47:09:7a,10.0.0.152,10.0.0.153,2,1005,0,5,57,151385,0,1127
9,2,4294967291,00:9c:61:ee:75:ae,00:0d:57:43:d4:11,ff:ff:ff:ff:ff:ff,00:5c:47:92:86:f7,10.0.0.152,10.0.0.215,1,1771,1,3,100,278579,0,1172
1,5,4294967291,00:5b:74:5e:28:e2,00:6a:dc:92:3b:db,ff:ff:ff:ff:ff:ff,00:44:44:d4:3e:c8,10.0.0.152,10.0.0.71,2,1351,2,2,100,136921,0,1132
4,3,4294967291,00:e0:16:26:df:1d,00:f2:27:8c:4e:c9,ff:ff:ff:ff:ff:ff,00:16:79:fa:38:85,10.0.0.152,10.0.0.168,1,1076,1,4,78,180394,0,772
9,6,4294967291,00:aa:9d:21:e0:28,00:0d:5b:c6:8b:59,ff:ff:ff:ff:ff:ff,00:61:ff:b8:4d:f4,10.0.0.152,10.0.0.66,1,1044,0,9,21,175901,0,1027
2,1,4294967291,00:9e:ee:65:9c:a4,00:4d:1a:4b:10:e7,ff:ff:ff:ff:ff:ff,00:0b:34:50:9f:4d,10.0.0.152,10.0.0.67,1,1622,2,6,29,185467,0,1252
4,2,4294967291,00:2d:f5:cb:af:33,00:ba:bd:bf:56:4c,ff:ff:ff:ff:ff:ff,00:53:28:cd:f5:5e,10.0.0.152,10.0.0.18,2,1817,2,9,4,261493,0,840
6,10,4294967291,00:e8:26:a4:f2:60,00:af:58:41:10:46,ff:ff:ff:ff:ff:ff,00:51:94:9c:15:11,10.0.0.152,10.0.0.5,2,1029,0,9,49,105997,0,622
10,9,4294967291,00:2d:b0:28:ba:fe,00:29:fb:40:bb:a6,ff:ff:ff:ff:ff:ff,00:ac:d9:35:a4:c9,10.0.0.152,10.0.0.186,1,1772,2,4,12,194750,0,677
8,8,4294967291,00:81:4b:6d:70:13,00:18:99:4f:ff:d4,ff:ff:ff:ff:ff:ff,00:69:d9:a5:e7:1a,10.0.0.152,10.0.0.48,2,1635,2,0,30,292450,0,1373
7,10,4294967291,00:f4:93:96:72:0a,00:35:71:83:a9:2d,ff:ff:ff:ff:ff:ff,00:ed:f6:88:dc:4f,10.0.0.152,10.0.0.103,2,1525,1,6,54,170385,0,794
10,8,4294967291,00:89:3c:53:2f:8d,00:d3:33:ba:2b:bb,ff:ff:ff:ff:ff:ff,00:fa:a3:d5:e9:95,10.0.0.152,10.0.0.236,1,1595,0,1,28,230361,0,1233
1,9,4294967291,00:9b:1a:06:7c:31,00:f2:27:92:c2:7d,ff:ff:ff:ff:ff:ff,00:1e:c4:f6:65:93,10.0.0.152,10.0.0.249,1,1068,1,4,38,220553,0,991
4,7,4294967291,00:94:9d:59:87:16,00:52:c2:9d:d6:74,ff:ff:ff:ff:ff:ff,00:66:ea:58:e4:46,10.0.0.152,10.0.0.220,1,1831,1,3,69,254821,0,1376
1,5,4294967291,00:9d:0e:28:10:d1,00:72:90:2a:28:df,ff:ff:ff:ff:ff:ff,00:3b:e1:f1:63:34,10.0.0.152,10.0.0.140,1,1924,2,10,69,221381,0,1462
7,4,4294967291,00:9c:68:ef:9b:7a,00:6d:75:91:93:aa,ff:ff:ff:ff:ff:ff,00:f0:65:02:2a:02,10.0.0.152,10.0.0.228,1,1017,2,4,70,112093,0,1458
6,10,4294967291,00:56:6c:40:35:22,00:a3:d8:53:5d:8d,ff:ff:ff:ff:ff:ff,00:e2:cf:37:21:b2,10.0.0.152,10.0.0.238,1,1929,1,8,77,198692,0,593
9,7,4294967291,00:72:55:73:c6:0f,00:d9:c6:a3:84:97,ff:ff:ff:ff:ff:ff,00:fe:b1:e1:b3:ff,10.0.0.152,10.0.0.79,2,1711,0,4,44,248131,0,1437
5,1,4294967291,00:ac:80:f1:92:3d,00:2d:50:9f:fa:0e,ff:ff:ff:ff:ff:ff,00:f1:48:d1:91:06,10.0.0.152,10.0.0.161,1,1213,2,3,37,127119,0,629
7,2,4294967291,00:e2:9b:66:af:e9,00:29:9a:a6:30:f7,ff:ff:ff:ff:ff:ff,00:2e:b8:a0:be:28,10.0.0.152,10.0.0.245,1,1797,2,3,29,180029,0,1316
4,6,4294967291,00:25:34:3d:c4:2e,00:a1:67:e9:6c:aa,ff:ff:ff:ff:ff:ff,00:fc:0e:72:b4:4d,10.0.0.152,10.0.0.66,1,1068,0,10,50,253412,0,1274
10,9,4294967291,00:69:03:a3:9c:ed,00:15:14:8f:c8:2a,ff:ff:ff:ff:ff:ff,00:f4:7c:1b:c7:21,10.0.0.152,10.0.0.237,2,1269,0,7,37,233213,0,1340
6,3,4294967291,00:90:98:7f:4f:d4,00:19:8d:41:15:95,ff:ff:ff:ff:ff:ff,00:25:ef:f3:d2:7e,10.0.0.152,10.0.0.37,2,1069,1,3,39,174153,0,1234
4,6,4294967291,00:f2:6c:13:60:32,00:2f:e3:a8:24:13,ff:ff:ff:ff:ff:ff,00:67:cf:81:1f:33,10.0.0.152,10.0.0.185,1,1337,1,5,39,121686,0,1059
3,10,4294967291,00:ad:84:c4:93:31,00:b5:1b:9c:c2:70,ff:ff:ff:ff:ff:ff,00:63:0f:ac:0c:5f,10.0.0.152,10.0.0.241,1,1116,0,9,67,271084,0,930
4,1,4294967291,00:2e:47:c7:70:15,00:cd:0b:f6:13:f8,ff:ff:ff:ff:ff:ff,00:8e:66:4f:ee:86,10.0.0.152,10.0.0.123,1,1221,0,10,79,144616,0,1141
2,1,4294967291,00:25:a2:c7:ce:ca,00:46:e5:a6:46:e2,ff:ff:ff:ff:ff:ff,00:97:f1:1e:c0:5b,10.0.0.152,10.0.0.29,2,1409,0,7,11,210876,0,528
4,4,4294967291,00:9b:26:66:6e:ae,00:4d:47:b6:ec:b7,ff:ff:ff:ff:ff:ff,00:75:c3:d0:ab:8b,10.0.0.152,10.0.0.134,2,1687,1,5,49,222707,0,631
8,2,4294967291,00:cc:b4:3e:b7:a5,00:08:33:53:8c:e2,ff:ff:ff:ff:ff:ff,00:9a:50:67:12:fe,10.0.0.152,10.0.0.249,2,1926,2,8,51,281702,0,1149
1,6,4294967291,00:8e:f6:0a:5e:0c,00:e5:65:35:31:3a,ff:ff:ff:ff:ff:ff,00:5b:21:89:09:3e,10.0.0.152,10.0.0.108,1,1685,2,2,77,157779,0,1483
8,7,4294967291,00:5f:88:6f:9b:3d,00:a8:37:b1:78:64,ff:ff:ff:ff:ff:ff,00:5f:72:7e:53:f7,10.0.0.152,10.0.0.65,1,1028,0,6,29,140906,0,621
2,5,4294967291,00:c3:0c:55:73:f1,00:1a:a4:88:2d:8a,ff:ff:ff:ff:ff:ff,00:98:d2:57:0d:e2,10.0.0.152,10.0.0.59,2,1619,1,6,99,120265,0,1413
9,4,4294967291,00:f2:c5:08:43:c8,00:08:65:b0:ab:28,ff:ff:ff:ff:ff:ff,00:c7:c2:60:20:ab,10.0.0.152,10.0.0.75,1,1117,1,9,61,261269,0,1177
3,4,4294967291,00:09:a9:f8:9e:0d,00:9e:fa:20:7a:6f,ff:ff:ff:ff:ff:ff,00:e5:52:20:f1:99,10.0.0.152,10.0.0.175,1,1178,1,0,99,120497,0,1319
5,8,4294967291,00:e5:91:b4:95:7a,00:76:b2:67:96:09,ff:ff:ff:ff:ff:ff,00:3c:3a:68:ca:ea,10.0.0.152,10.0.0.47,2,1117,1,3,68,197916,0,1014
8,6,4294967291,00:e4:0e:2c:3c:12,00:f7:79:68:b7:d3,ff:ff:ff:ff:ff:ff,00:12:78:b3:4e:c5,10.0.0.152,10.0.0.189,1,1538,0,4,45,245950,0,1085
9,10,4294967291,00:08:cd:c9:7b:b7,00:53:a1:b4:93:9a,ff:ff:ff:ff:ff:ff,00:52:58:9b:d8:de,10.0.0.152,10.0.0.182,1,1507,2,3,45,276390,0,1441
2,5,4294967291,00:0e:49:17:2f:09,00:95:bb:d3:28:cf,ff:ff:ff:ff:ff:ff,00:4b:16:48:f0:4e,10.0.0.152,10.0.0.164,1,1613,2,6,84,126635,0,1011
2,8,4294967291,00:fa:f3:41:4c:77,00:b1:ab:47:20:f6,ff:ff:ff:ff:ff:ff,00:13:3d:26:97:e6,10.0.0.152,10.0.0.59,1,1029,1,9,66,191441,0,559
9,9,4294967291,00:34:49:24:30:83,00:80:c2:0f:64:fa,ff:ff:ff:ff:ff:ff,00:17:2e:d2:12:d1,10.0.0.152,10.0.0.20,2,1148,0,8,96,224941,0,1129
10,6,4294967291,00:69:06:37:ee:1c,00:44:44:c9:3a:c1,ff:ff:ff:ff:ff:ff,00:16:94:a8:3f:d1,10.0.0.152,10.0.0.81,1,1266,0,6,89,190631,0,629
6,6,4294967291,00:16:01:3e:3b:b6,00:97:e0:72:11:75,ff:ff:ff:ff:ff:ff,00:18:06:f9:e7:29,10.0.0.152,10.0.0.201,1,1514,2,4,8,275576,0,900
2,5,4294967291,00:7d:86:b1:fe:c6,00:78:e1:da:60:2b,ff:ff:ff:ff:ff:ff,00:c8:80:20:4d:57,10.0.0.152,10.0.0.165,1,1905,1,1,5,119196,0,919
2,9,4294967291,00:28:90:87:6e:3a,00:be:c8:ce:4a:fd,ff:ff:ff:ff:ff:ff,00:a5:fd:a4:0c:e0,10.0.0.152,10.0.0.49,1,1860,2,1,16,184763,0,1447
6,1,4294967291,00:ab:44:82:ae:7a,00:a5:78:ad:f6:5a,ff:ff:ff:ff:ff:ff,00:1f:59:f3:ca:1c,10.0.0.152,10.0.0.221,1,1192,0,10,5,116382,0,699
8,4,4294967291,00:b0:83:7c:78:9d,00:a6:ed:f9:2e:40,ff:ff:ff:ff:ff:ff,00:da:ed:b6:34:ac,10.0.0.152,10.0.0.181,2,1154,2,8,53,155922,0,1208
4,10,4294967291,00:1e:73:36:04:7a,00:61:eb:6c:4b:61,ff:ff:ff:ff:ff:ff,00:d3:93:02:fc:38,10.0.0.152,10.0.0.202,1,1855,1,8,13,180517,0,1221
